message_id,raw_text,clean_text,channel,language,sender_id,receiver_id,sender_role,timestamp,attack_label,manipulation_tactic,intent_stage,source_dataset,confidence_label
0984ab1a-6333-4450-976e-9ac8ff8f2c71,"Mon okie lor... Haha, best is cheap n gd food la, ex oso okie... Depends on whether wana eat western or chinese food... Den which u prefer...","Mon okie lor... Haha, best is cheap n gd food la, ex oso okie... Depends on whether wana eat western or chinese food... Den which u prefer...",sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
9b84caee-bbed-4d1e-89af-94943f2e0b5e,Sitting ard nothing to do lor. U leh busy w work?,Sitting ard nothing to do lor. U leh busy w work?,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
e088042f-f635-4b62-965b-c5af7617f8c2,Its  &lt;#&gt; k here oh. Should i send home for sale.,Its &lt;#&gt; k here oh. Should i send home for sale.,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
f3d7ae38-cf0b-4902-bf8b-c13e9188b63c,Sorry. || mail? ||,Sorry. || mail? ||,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
9a582e25-b822-4e9d-9f34-4290e2317ce3,Ya just telling abt tht incident..,Ya just telling abt tht incident..,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
ec1c472a-bf6a-44f8-9f05-10ae03ab9ab2,Yes we were outside for like 2 hours. And I called my whole family to wake them up cause it started at 1 am,Yes we were outside for like 2 hours. And I called my whole family to wake them up cause it started at 1 am,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
db7c437f-2149-4e89-a413-bdfce8e52ec8,Ugh just got outta class,Ugh just got outta class,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
5467718e-92ac-4d44-bf4d-de5ef45acafa,"Nowadays people are notixiquating the laxinorficated opportunity for bambling of entropication.... Have you ever oblisingately opted ur books for the masteriastering amplikater of fidalfication? It is very champlaxigating, i think it is atrocious.. Wotz Ur Opinion???? Junna","Nowadays people are notixiquating the laxinorficated opportunity for bambling of entropication.... Have you ever oblisingately opted ur books for the masteriastering amplikater of fidalfication? It is very champlaxigating, i think it is atrocious.. Wotz Ur Opinion???? Junna",sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
5b92ee4a-59c6-407e-90e2-82c68ba33562,I dont have any of your file in my bag..i was in work when you called me.i 'll tell you if i find anything in my room.,I dont have any of your file in my bag..i was in work when you called me.i 'll tell you if i find anything in my room.,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
82f6d12c-a3a6-488e-9914-c690f4a82942,No need lar. Jus testing e phone card. Dunno network not gd i thk. Me waiting 4 my sis 2 finish bathing so i can bathe. Dun disturb u liao u cleaning ur room.,No need lar. Jus testing e phone card. Dunno network not gd i thk. Me waiting 4 my sis 2 finish bathing so i can bathe. Dun disturb u liao u cleaning ur room.,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
f43c99e5-d453-406f-a101-27f664dc5964,Ok. I.ll do you right later.,Ok. I.ll do you right later.,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
0884af74-8b51-4ac1-85e6-fe1720368cf9,Friendship poem: Dear O Dear U R Not Near But I Can Hear Dont Get Fear Live With Cheer No More Tear U R Always my Dear. Gud ni8,Friendship poem: Dear O Dear U R Not Near But I Can Hear Dont Get Fear Live With Cheer No More Tear U R Always my Dear. Gud ni8,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
a024c626-3a39-4a12-8f3b-110f516537f1,Have your lunch and come quickly and open the door:),Have your lunch and come quickly and open the door:),sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
4a8e3528-35b5-4c99-bf43-be0df0f27525,Not heard from U4 a while. Call me now am here all night with just my knickers on. Make me beg for it like U did last time 01223585236 XX Luv Nikiyu4.net,Not heard from U4 a while. Call me now am here all night with just my knickers on. Make me beg for it like U did last time 01223585236 XX Luv Nikiyu4.net,sms,en,unknown,unknown,unknown,,smishing,urgency,exploit,uci_sms,high
78fd1cea-2b91-4d9b-9632-6e8e0435b725,I am back. Bit long cos of accident on a30. Had to divert via wadebridge.I had a brilliant weekend thanks. Speak soon. Lots of love,I am back. Bit long cos of accident on a30. Had to divert via wadebridge.I had a brilliant weekend thanks. Speak soon. Lots of love,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
f16866a9-67ed-46b2-9fd8-cfc96de1d67f,"K.. I yan jiu liao... Sat we can go 4 bugis vill one frm 10 to 3 den hop to parco 4 nb. Sun can go cine frm 1030 to 2, den hop to orc mrt 4 hip hop at 4...","K.. I yan jiu liao... Sat we can go 4 bugis vill one frm 10 to 3 den hop to parco 4 nb. Sun can go cine frm 1030 to 2, den hop to orc mrt 4 hip hop at 4...",sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
6ee6c58d-eda4-4033-a8cd-38022a50d86d,Bloomberg -Message center +447797706009 Why wait? Apply for your future http://careers. bloomberg.com,Bloomberg -Message center +447797706009 Why wait? Apply for your future http://careers. bloomberg.com,sms,en,unknown,unknown,unknown,,smishing,none,exploit,uci_sms,high
263d3bc1-5349-4547-bb20-1fd799cb5d7c,i am seeking a lady in the street and a freak in the sheets. Is that you?,i am seeking a lady in the street and a freak in the sheets. Is that you?,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
00d813ab-6586-4c61-8fd5-c15ceed054d1,My phone,My phone,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
157b7a60-1b7d-4d2c-b924-e73650c5f716,"Haha figures, well I found the piece and priscilla's bowl","Haha figures, well I found the piece and priscilla's bowl",sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
750e7832-446d-4bb4-b6fc-1b87f5e958d8,"Actually fuck that, just do whatever, do find an excuse to be in tampa at some point before january though","Actually fuck that, just do whatever, do find an excuse to be in tampa at some point before january though",sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
00cb52e3-e027-4a0e-8517-94a288ef6ff3,URGENT! We are trying to contact U. Todays draw shows that you have won a £800 prize GUARANTEED. Call 09050001808 from land line. Claim M95. Valid12hrs only,URGENT! We are trying to contact U. Todays draw shows that you have won a £800 prize GUARANTEED. Call 09050001808 from land line. Claim M95. Valid12hrs only,sms,en,unknown,unknown,unknown,,smishing,urgency,exploit,uci_sms,high
64aa6e9b-33c7-4d2e-abe5-fec03a418a70,yay! finally lol. i missed our cinema trip last week :-(,yay! finally lol. i missed our cinema trip last week :-(,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
89026917-d3ad-472a-9cae-3a825af8e4e0,All day working day:)except saturday and sunday..,All day working day:)except saturday and sunday..,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
fcd10289-cf30-4d2f-9a00-212ef5cc13ea,aathi..where are you dear..,aathi..where are you dear..,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
5bc14d1d-e82b-485c-bea4-54baa0111903,Heart is empty without love.. Mind is empty without wisdom.. Eyes r empty without dreams &amp; Life is empty without frnds.. So Alwys Be In Touch. Good night &amp; sweet dreams,Heart is empty without love.. Mind is empty without wisdom.. Eyes r empty without dreams &amp; Life is empty without frnds.. So Alwys Be In Touch. Good night &amp; sweet dreams,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
b4870d14-b731-4bfb-957d-40bd91ef4f70,"I think I‘m waiting for the same bus! Inform me when you get there, if you ever get there.","I think I‘m waiting for the same bus! Inform me when you get there, if you ever get there.",sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
d2cd48fc-67bf-4d6e-8983-56cbcbda4c79,You getting back any time soon?,You getting back any time soon?,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
9a8b77b5-20ed-42ef-9257-1e89d9a1045b,", how's things? Just a quick question.",", how's things? Just a quick question.",sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
30c29a29-3325-4b03-b62b-56f8744270c2,"Night has ended for another day, morning has come in a special way. May you smile like the sunny rays and leaves your worries at the blue blue bay. Gud mrng","Night has ended for another day, morning has come in a special way. May you smile like the sunny rays and leaves your worries at the blue blue bay. Gud mrng",sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
5ce8d8de-5c7c-41cf-ba4f-c5d1cb1a1a69,"I can probably come by, everybody's done around  &lt;#&gt;  right?","I can probably come by, everybody's done around &lt;#&gt; right?",sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
59785a98-34dd-44ba-8ba8-b7e0f928193a,I got it before the new year cos yetunde said she wanted to surprise you with it but when i didnt see money i returned it mid january before the  &lt;#&gt; day return period ended.,I got it before the new year cos yetunde said she wanted to surprise you with it but when i didnt see money i returned it mid january before the &lt;#&gt; day return period ended.,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
ba404a45-f16c-42f9-9e94-7a6cb69f9677,I can ask around but there's not a lot in terms of mids up here,I can ask around but there's not a lot in terms of mids up here,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
910618c2-0ca9-481d-a425-d1f6647a8f8f,Be sure to check your yahoo email. We sent photos yesterday,Be sure to check your yahoo email. We sent photos yesterday,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
1da83aaf-a52b-43a6-8953-c3d7be0ad153,What was she looking for?,What was she looking for?,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
1d287f48-46c1-4ba0-a733-b47892a46a89,Wherre's my boytoy ? :-(,Wherre's my boytoy ? :-(,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
f39edc63-f01b-45b8-bd73-0031f42336c0,Do you want a NEW video phone750 anytime any network mins 150 text for only five pounds per week call 08000776320 now or reply for delivery tomorrow,Do you want a NEW video phone750 anytime any network mins 150 text for only five pounds per week call 08000776320 now or reply for delivery tomorrow,sms,en,unknown,unknown,unknown,,smishing,urgency,exploit,uci_sms,high
abc45031-6e9d-498d-93a1-b2e32cece71c,"Hello, my love! How goes that day ? I wish your well and fine babe and hope that you find some job prospects. I miss you, boytoy ... *a teasing kiss*","Hello, my love! How goes that day ? I wish your well and fine babe and hope that you find some job prospects. I miss you, boytoy ... *a teasing kiss*",sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
f5ebab1b-4520-4d2a-9f16-6a752836d752,Tell my  bad character which u Dnt lik in me. I'll try to change in  &lt;#&gt; . I ll add tat 2 my new year resolution. Waiting for ur reply.Be frank...good morning.,Tell my bad character which u Dnt lik in me. I'll try to change in &lt;#&gt; . I ll add tat 2 my new year resolution. Waiting for ur reply.Be frank...good morning.,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
f1a85596-06bf-45eb-b952-eb50de729250,No:-)i got rumour that you going to buy apartment in chennai:-),No:-)i got rumour that you going to buy apartment in chennai:-),sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
e821deb4-e467-4635-a5b2-94ac2f4afb34,"Yeah, probably earlier than that","Yeah, probably earlier than that",sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
2eb841d0-5ec7-4318-a798-ff2d80b8f456,Change windows logoff sound..,Change windows logoff sound..,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
913efd2a-2d5c-452d-b02f-4d71efb07adc,Still i have not checked it da. . .,Still i have not checked it da. . .,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
f2797b4a-ddc5-4983-a055-bfa459b59d21,I'm also came to room.,I'm also came to room.,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
fbd3bab2-edfe-4575-9f90-4998dfa95ccf,Huh but i got lesson at 4 lei n i was thinkin of going to sch earlier n i tot of parkin at kent vale...,Huh but i got lesson at 4 lei n i was thinkin of going to sch earlier n i tot of parkin at kent vale...,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
94575363-883e-457c-b274-dfc614faf28a,Ok.,Ok.,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
ca38bbac-afac-4c3c-b1cd-bb5f5e6915ad,I will reach office around  &lt;DECIMAL&gt; . &amp; my mobile have problem. You cann't get my voice. So call you asa i'll free,I will reach office around &lt;DECIMAL&gt; . &amp; my mobile have problem. You cann't get my voice. So call you asa i'll free,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
faee3e1a-1319-4a28-bac7-aa5087e89492,"Cool, text me when you head out","Cool, text me when you head out",sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
fc5ad4ff-a112-4044-94e9-71edebe2d53e,"You are being contacted by our dating service by someone you know! To find out who it is, call from a land line 09050000878. PoBox45W2TG150P","You are being contacted by our dating service by someone you know! To find out who it is, call from a land line 09050000878. PoBox45W2TG150P",sms,en,unknown,unknown,unknown,,smishing,urgency,exploit,uci_sms,high
28b809a0-fcb8-46cf-9bef-2c9c9abcbfae,"Wan2 win a Meet+Greet with Westlife 4 U or a m8? They are currently on what tour? 1)Unbreakable, 2)Untamed, 3)Unkempt. Text 1,2 or 3 to 83049. Cost 50p +std text","Wan2 win a Meet+Greet with Westlife 4 U or a m8? They are currently on what tour? 1)Unbreakable, 2)Untamed, 3)Unkempt. Text 1,2 or 3 to 83049. Cost 50p +std text",sms,en,unknown,unknown,unknown,,smishing,reward,exploit,uci_sms,high
428b2702-0f04-4d59-8fa0-9ac6e67af8c7,Happy birthday... May u find ur prince charming soon n dun work too hard...,Happy birthday... May u find ur prince charming soon n dun work too hard...,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
ede37028-c29d-4456-aea9-605473823d40,"Oh, the grand is having a bit of a party but it doesn't mention any cover charge so it's probably first come first served","Oh, the grand is having a bit of a party but it doesn't mention any cover charge so it's probably first come first served",sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
c478c7de-eac3-4eaf-9fd4-f4a3edb88aa2,You said to me before i went back to bed that you can't sleep for anything.,You said to me before i went back to bed that you can't sleep for anything.,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
961b5dbb-5306-4fec-a896-0371045bb4f6,I hope you arnt pissed off but id would really like to see you tomorrow. Love me xxxxxxxxxxxxxX,I hope you arnt pissed off but id would really like to see you tomorrow. Love me xxxxxxxxxxxxxX,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
121fa848-eebd-4423-9d6a-f549fa215832,Dorothy@kiefer.com (Bank of Granite issues Strong-Buy) EXPLOSIVE PICK FOR OUR MEMBERS *****UP OVER 300% *********** Nasdaq Symbol CDGT That is a $5.00 per..,Dorothy@kiefer.com (Bank of Granite issues Strong-Buy) EXPLOSIVE PICK FOR OUR MEMBERS *****UP OVER 300% *********** Nasdaq Symbol CDGT That is a $5.00 per..,sms,en,unknown,unknown,unknown,,smishing,none,exploit,uci_sms,high
273cc823-2226-4641-ab6c-2bdcb885e350,says the  &lt;#&gt;  year old with a man and money. I'm down to my last  &lt;#&gt; . Still waiting for that check.,says the &lt;#&gt; year old with a man and money. I'm down to my last &lt;#&gt; . Still waiting for that check.,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
7da33616-fd02-4510-831c-de73685a3761,I will come to ur home now,I will come to ur home now,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
a2b0d40c-d7fc-4b7c-a7de-28b57a471b5c,Free any day but i finish at 6 on mon n thurs...,Free any day but i finish at 6 on mon n thurs...,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
a250bb9e-171a-4bad-affe-54158d8f62dd,Will you be here for food,Will you be here for food,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
0db68f16-1a07-4b61-9b58-b4994ce4d3b4,"life alle mone,eppolum oru pole allalo","life alle mone,eppolum oru pole allalo",sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
ce34415e-d1a9-4b10-8203-0660c8b7d1b0,Nite...,Nite...,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
43faeab6-f345-4687-afbd-de513d893bca,"Two fundamentals of cool life: ""Walk, like you are the KING""...! OR ""Walk like you Dont care,whoever is the KING""!... Gud nyt","Two fundamentals of cool life: ""Walk, like you are the KING""...! OR ""Walk like you Dont care,whoever is the KING""!... Gud nyt",sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
cbc0cc0b-92d9-49fe-aa24-a8a3bb73bc1d,"Camera quite good, 10.1mega pixels, 3optical and 5digital dooms. Have a lovely holiday, be safe and i hope you hav a good journey! Happy new year to you both! See you in a couple of weeks!","Camera quite good, 10.1mega pixels, 3optical and 5digital dooms. Have a lovely holiday, be safe and i hope you hav a good journey! Happy new year to you both! See you in a couple of weeks!",sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
5c2dcfcc-2337-4c17-81df-a753422b9450,Hi Petey!noim ok just wanted 2 chat coz avent spoken 2 u 4 a long time-hope ur doin alrite.have good nit at js love ya am.x,Hi Petey!noim ok just wanted 2 chat coz avent spoken 2 u 4 a long time-hope ur doin alrite.have good nit at js love ya am.x,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
b566097d-a5c4-4749-8889-643facd8c2d9,I just saw ron burgundy captaining a party boat so yeah,I just saw ron burgundy captaining a party boat so yeah,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
8ae49fac-1019-40c6-82cc-10981d4d993d,I'm serious. You are in the money base,I'm serious. You are in the money base,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
57dd6783-12e3-4b0e-a202-9306f0e7b335,Already one guy loving you:-.,Already one guy loving you:-.,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
00d33eb5-42f4-423e-a8c4-4d3142fea11f,Staff of placement training in Amrita college.,Staff of placement training in Amrita college.,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
722511e5-0a9d-43d8-ab3f-5c34bbb52d91,I always chat with you. In fact i need money can you raise me?,I always chat with you. In fact i need money can you raise me?,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
100b793b-5f94-4ca1-ab4b-1013fae0e69b,I'm job profile seems like bpo..,I'm job profile seems like bpo..,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
371a9ece-5761-4bf1-af96-b3be331bde67,"Well, I was about to give up cos they all said no they didn‘t do one nighters. I persevered and found one but it is very cheap so i apologise in advance. It is just somewhere to sleep isnt it?","Well, I was about to give up cos they all said no they didn‘t do one nighters. I persevered and found one but it is very cheap so i apologise in advance. It is just somewhere to sleep isnt it?",sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
e8bd43ed-dcbc-4aa4-803f-ee887c414941,"So you think i should actually talk to him? Not call his boss in the morning? I went to this place last year and he told me where i could go and get my car fixed cheaper. He kept telling me today how much he hoped i would come back in, how he always regretted not getting my number, etc.","So you think i should actually talk to him? Not call his boss in the morning? I went to this place last year and he told me where i could go and get my car fixed cheaper. He kept telling me today how much he hoped i would come back in, how he always regretted not getting my number, etc.",sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
b26e482e-e811-40d9-81bc-0252aeacd67c,Are you willing to go for apps class.,Are you willing to go for apps class.,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
7bae7e4f-e2a9-44df-bd70-c52c1080b7b9,Hanging out with my brother and his family,Hanging out with my brother and his family,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
902db148-24a0-4ee8-bf2a-8cb3a1a59e1e,No it will reach by 9 only. She telling she will be there. I dont know,No it will reach by 9 only. She telling she will be there. I dont know,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
2d1929e0-0d88-4c4f-be4b-80028a119b62,Hey... are you going to quit soon? Xuhui and i working till end of the month,Hey... are you going to quit soon? Xuhui and i working till end of the month,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
c459108d-d2c8-40ff-b174-617e81384349,"Im sorry bout last nite it wasnt ur fault it was me, spouse it was pmt or sumthin! U 4give me? I think u shldxxxx","Im sorry bout last nite it wasnt ur fault it was me, spouse it was pmt or sumthin! U 4give me? I think u shldxxxx",sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
e84fb332-4919-4568-8c07-7de977ce0f83,Try neva mate!!,Try neva mate!!,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
6934be98-650c-4733-b206-c20374fdc9b7,Yeah that'd pretty much be the best case scenario,Yeah that'd pretty much be the best case scenario,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
d4b6be69-eda5-4023-b87a-d536483f1880,I not free today i haf 2 pick my parents up tonite...,I not free today i haf 2 pick my parents up tonite...,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
fb9431d2-7fff-47d6-93b5-3939e7c25f4a,"""HEY BABE! FAR 2 SPUN-OUT 2 SPK AT DA MO... DEAD 2 DA WRLD. BEEN SLEEPING ON DA SOFA ALL DAY, HAD A COOL NYTHO, TX 4 FONIN HON, CALL 2MWEN IM BK FRMCLOUD 9! J X""","""HEY BABE! FAR 2 SPUN-OUT 2 SPK AT DA MO... DEAD 2 DA WRLD. BEEN SLEEPING ON DA SOFA ALL DAY, HAD A COOL NYTHO, TX 4 FONIN HON, CALL 2MWEN IM BK FRMCLOUD 9! J X""",sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
68a810c2-743a-4ff2-8b5f-c294d0664903,Should i send you naughty pix? :),Should i send you naughty pix? :),sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
1e2725aa-c7e5-4e85-9d7a-30e50a9eabfd,"You are a £1000 winner or Guaranteed Caller Prize, this is our Final attempt to contact you! To Claim Call 09071517866 Now! 150ppmPOBox10183BhamB64XE","You are a £1000 winner or Guaranteed Caller Prize, this is our Final attempt to contact you! To Claim Call 09071517866 Now! 150ppmPOBox10183BhamB64XE",sms,en,unknown,unknown,unknown,,smishing,urgency,exploit,uci_sms,high
6dd2f946-3b07-464e-a09b-57e6e66a42ea,"Xmas & New Years Eve tickets are now on sale from the club, during the day from 10am till 8pm, and on Thurs, Fri & Sat night this week. They're selling fast!","Xmas & New Years Eve tickets are now on sale from the club, during the day from 10am till 8pm, and on Thurs, Fri & Sat night this week. They're selling fast!",sms,en,unknown,unknown,unknown,,smishing,urgency,exploit,uci_sms,high
99c828d9-ba8e-4ac3-8ed4-028d3a7c3e78,"Tyler (getting an 8th) has to leave not long after 9, can you get here in like an hour?","Tyler (getting an 8th) has to leave not long after 9, can you get here in like an hour?",sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
8256cf3a-fcab-4f7f-98ee-10830e5ba6f1,Prepare to be pounded every night...,Prepare to be pounded every night...,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
dc8b80b5-8a31-4163-99be-8e60247e93e1,"Actually, my mobile is full of msg. And i m doing a work online, where i need to send them  &lt;#&gt;  sent msg i wil explain u later.","Actually, my mobile is full of msg. And i m doing a work online, where i need to send them &lt;#&gt; sent msg i wil explain u later.",sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
277fa031-126e-43fb-8ed0-dc7fe145f374,"Sorry, I'll call later","Sorry, I'll call later",sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
8d76cd42-843c-4e14-a144-9b837daa3adb,Good evening! How are you?,Good evening! How are you?,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
dd923a44-3563-4f25-a266-84c4626d63b5,I'm at home. Please call,I'm at home. Please call,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
04e7fa22-0e07-4885-9b0e-da0bcc04d65c,Oic cos me n my sis got no lunch today my dad went out... So dunno whether 2 eat in sch or wat...,Oic cos me n my sis got no lunch today my dad went out... So dunno whether 2 eat in sch or wat...,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
fd750fb2-d70f-47fd-a776-17f61310134c,"Mmmmm ... It was sooooo good to wake to your words this morning, my Love!! Mmmm fuck ... I love you too, my Lion ... *devouring kiss from across the sea*","Mmmmm ... It was sooooo good to wake to your words this morning, my Love!! Mmmm fuck ... I love you too, my Lion ... *devouring kiss from across the sea*",sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
7662d946-0dde-4314-ba33-e5ae523fbc7f,We are pleased to inform that your application for Airtel Broadband is processed successfully. Your installation will happen within 3 days.,We are pleased to inform that your application for Airtel Broadband is processed successfully. Your installation will happen within 3 days.,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
7deeaf44-8105-4296-8f4b-4ea8a8e8df97,What happen dear. Why you silent. I am tensed,What happen dear. Why you silent. I am tensed,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
519137bb-05e4-4db8-a11d-ef0ec50c17de,"I'll get there at 3, unless you guys want me to come some time sooner","I'll get there at 3, unless you guys want me to come some time sooner",sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
6f4d1c48-820f-42ec-8b3c-86e8739c045e,If you are not coughing then its nothing,If you are not coughing then its nothing,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
18932742-6fc9-4eef-8ff7-2a99179a3e03,Ü come lt 25 n pass to me lar,Ü come lt 25 n pass to me lar,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
de32e831-8c1b-453f-b59d-86807531a45a,I'm e person who's doing e sms survey...,I'm e person who's doing e sms survey...,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
1db576b8-01f2-4156-be2c-de83f4dda9ac,Lol ok ill try to send. Be warned Sprint is dead slow. You'll prolly get it tomorrow,Lol ok ill try to send. Be warned Sprint is dead slow. You'll prolly get it tomorrow,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
12e85768-ec30-442d-9577-c4ea2f81bdd0,Thank You meet you monday,Thank You meet you monday,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
7034e86c-31ee-4c91-862f-5fe34e09957d,SO IS TH GOWER MATE WHICH IS WHERE I AM!?! HOW R U MAN? ALL IS GOOD IN WALES ILL B BACK MORROW. C U THIS WK? WHO WAS THE MSG 4?  RANDOM!,SO IS TH GOWER MATE WHICH IS WHERE I AM!?! HOW R U MAN? ALL IS GOOD IN WALES ILL B BACK MORROW. C U THIS WK? WHO WAS THE MSG 4?  RANDOM!,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
1cf8c7d9-e38b-4e90-abab-b3fc451867c7,"Rock yr chik. Get 100's of filthy films &XXX pics on yr phone now. rply FILTH to 69669. Saristar Ltd, E14 9YT 08701752560. 450p per 5 days. Stop2 cancel","Rock yr chik. Get 100's of filthy films &XXX pics on yr phone now. rply FILTH to 69669. Saristar Ltd, E14 9YT 08701752560. 450p per 5 days. Stop2 cancel",sms,en,unknown,unknown,unknown,,smishing,urgency,exploit,uci_sms,high
93038d68-ab84-411d-866e-1ff030b7620c,"Single line with a big meaning::::: ""Miss anything 4 ur ""Best Life"" but, don't miss ur best life for anything... Gud nyt...","Single line with a big meaning::::: ""Miss anything 4 ur ""Best Life"" but, don't miss ur best life for anything... Gud nyt...",sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
a818c81b-0d95-4ffb-bf47-860bfa2807d1,"I got like $ &lt;#&gt; , I can get some more later though. Get whatever you feel like","I got like $ &lt;#&gt; , I can get some more later though. Get whatever you feel like",sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
237af6ee-a3ae-4f9a-9d94-8c00a372650c,"Dad wanted to talk about the apartment so I got a late start, omw now","Dad wanted to talk about the apartment so I got a late start, omw now",sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
